Area,Latitude,Longitude,Date,Crime_Type
Ameerpet,17.43203739828969,78.45801068653675,2023-05-22 15:41:00,Burglary
Miyapur,17.507358955658315,78.3615469823288,2023-11-14 07:56:00,Kidnapping
Chintal,17.48724973041255,78.456477662992,2023-06-04 09:17:00,Theft
Banjara Hills,17.415469174286724,78.43354377885044,2023-01-17 06:29:00,Theft
Banjara Hills,17.40650487797841,78.43283028697016,2023-01-13 01:07:00,Theft
Ameerpet,17.439918667015135,78.4385047611048,2023-04-25 08:45:00,Burglary
Miyapur,17.503757668231632,78.35221043114176,2023-09-21 13:51:00,Auto Theft
Kukatpally,17.51010750832344,78.41178761851698,2023-07-29 18:26:00,Auto Theft
Kukatpally,17.489173997183464,78.39358416318586,2023-11-04 16:17:00,Auto Theft
Chintal,17.475192244542338,78.44569659509278,2023-05-21 07:36:00,Theft
Kukatpally,17.50028529858535,78.39037567313989,2023-12-09 11:18:00,Theft
Banjara Hills,17.397257013736155,78.4438243524926,2023-12-14 14:11:00,Burglary
Ameerpet,17.44220602600775,78.4555011335651,2023-10-30 13:24:00,Burglary
Banjara Hills,17.41640358530384,78.41296178743767,2023-12-12 14:20:00,Kidnapping
Banjara Hills,17.41230109526098,78.43295686294965,2023-06-12 15:33:00,Ganja Smuggling
Banjara Hills,17.407137555517476,78.43861804005404,2023-06-04 05:24:00,Theft
Banjara Hills,17.41244690150827,78.44049291499601,2023-12-16 03:14:00,Theft
Ameerpet,17.43739884088531,78.47038421424115,2023-07-22 09:24:00,Robbery
Ameerpet,17.433604033931413,78.45373833331782,2023-10-24 05:37:00,Assault
Chintal,17.49761903311827,78.45151052333333,2023-06-28 03:53:00,Theft
Banjara Hills,17.41725045461015,78.43636652828565,2023-05-16 21:53:00,Burglary
Banjara Hills,17.415851767965293,78.43303275966913,2023-06-04 03:32:00,Burglary
Kukatpally,17.47048286428738,78.39862691811229,2023-01-05 22:19:00,Ganja Smuggling
Banjara Hills,17.41719972142939,78.42792284630248,2023-02-14 09:36:00,Ganja Smuggling
Banjara Hills,17.420530563806576,78.4469775225982,2023-04-13 12:03:00,Auto Theft
Miyapur,17.498857621324014,78.35661750034801,2023-05-20 16:19:00,Ganja Smuggling
Kukatpally,17.484330890173183,78.40496652752527,2023-04-21 13:30:00,Robbery
Banjara Hills,17.425151984844533,78.43658416008299,2023-11-23 01:11:00,Robbery
Ameerpet,17.439240185566206,78.45065733982922,2023-06-26 14:31:00,Theft
Chintal,17.474974109876346,78.4432753751309,2023-05-25 17:52:00,Auto Theft
Ameerpet,17.443916874371546,78.46044627087227,2023-03-27 14:17:00,Ganja Smuggling
Miyapur,17.48868979570735,78.35309493698311,2023-08-12 13:09:00,Auto Theft
Banjara Hills,17.41300986789776,78.44299473929232,2023-05-14 04:15:00,Burglary
Miyapur,17.49285047270457,78.34840790332662,2023-11-10 12:55:00,Robbery
Chintal,17.477051908059792,78.42863643410624,2023-11-23 20:01:00,Theft
Ameerpet,17.43528746376414,78.4454318670011,2023-02-28 09:20:00,Auto Theft
Kukatpally,17.482675427211507,78.41095485016363,2023-12-19 17:42:00,Theft
Ameerpet,17.435828782862135,78.45102579950488,2023-12-13 07:25:00,Auto Theft
Ameerpet,17.43603001217803,78.4445553273748,2023-02-10 06:45:00,Assault
Chintal,17.486556282499645,78.44744106750282,2023-08-09 17:55:00,Theft
Kukatpally,17.490558009779722,78.39019851085564,2023-09-15 14:45:00,Assault
Banjara Hills,17.41500753179489,78.46071683114181,2023-08-29 08:50:00,Ganja Smuggling
Banjara Hills,17.414226699989978,78.42613693430557,2023-06-11 21:03:00,Theft
Ameerpet,17.43540976742714,78.43969479545791,2023-03-08 00:41:00,Robbery
Kukatpally,17.50579904950918,78.39101894455233,2023-02-25 15:02:00,Assault
Kukatpally,17.484929182297122,78.41446747135801,2023-12-29 05:28:00,Burglary
Ameerpet,17.423001434345192,78.43713691818772,2023-11-07 19:17:00,Assault
Banjara Hills,17.4097240898055,78.4252841048265,2023-06-12 22:27:00,Burglary
Miyapur,17.49874684725752,78.36612590831874,2023-03-14 03:32:00,Kidnapping
Banjara Hills,17.4084380599727,78.4228921793735,2023-07-21 07:50:00,Ganja Smuggling
Ameerpet,17.455421559107606,78.4490110024404,2023-10-17 04:41:00,Ganja Smuggling
Ameerpet,17.458115035766365,78.46028366230593,2023-01-12 03:09:00,Robbery
Kukatpally,17.50258361076167,78.39408814283672,2023-02-17 20:46:00,Kidnapping
Kukatpally,17.493098153774753,78.39506771950673,2023-04-17 04:09:00,Kidnapping
Banjara Hills,17.41348406886292,78.44947530081056,2023-02-10 02:55:00,Auto Theft
Ameerpet,17.44111144770347,78.44240919691521,2023-02-22 22:56:00,Robbery
Ameerpet,17.44523099941539,78.45702215782467,2023-11-11 14:08:00,Kidnapping
Ameerpet,17.424222841042432,78.44804180289738,2023-12-25 16:14:00,Kidnapping
Ameerpet,17.44948641371991,78.42882637683523,2023-06-15 13:24:00,Theft
Ameerpet,17.42339175501912,78.43645529473233,2023-08-08 16:44:00,Assault
Chintal,17.504369878630254,78.46503938418122,2023-02-06 20:32:00,Theft
Kukatpally,17.50512963947153,78.39765054791572,2023-07-07 14:23:00,Auto Theft
Ameerpet,17.435578889472787,78.4621049978124,2023-06-25 02:44:00,Burglary
Miyapur,17.49855686374961,78.35301545948154,2023-09-05 21:52:00,Theft
Ameerpet,17.431477879396382,78.45288774256075,2023-12-18 03:39:00,Burglary
Ameerpet,17.444784699124728,78.44645624969635,2023-08-02 17:07:00,Auto Theft
Ameerpet,17.427959382522538,78.4386639538698,2023-02-21 09:17:00,Robbery
Miyapur,17.491697976258532,78.36394086112954,2023-03-08 16:44:00,Burglary
Kukatpally,17.495816442876897,78.38828973608508,2023-10-10 23:45:00,Assault
Ameerpet,17.449097912452892,78.44443085774586,2023-12-11 01:59:00,Kidnapping
Chintal,17.491583451643947,78.4482530059556,2023-12-30 11:14:00,Theft
Banjara Hills,17.399268426893464,78.45884790998659,2023-09-01 02:00:00,Auto Theft
Ameerpet,17.429415801754764,78.44504735155759,2023-04-22 08:52:00,Burglary
Miyapur,17.49913894430454,78.35089521931457,2023-05-24 09:27:00,Auto Theft
Banjara Hills,17.416888165003307,78.44163105607264,2023-05-04 11:52:00,Ganja Smuggling
Chintal,17.479224097793512,78.44916143883047,2023-05-26 04:53:00,Theft
Miyapur,17.500865598041578,78.36583934841087,2023-10-10 01:00:00,Ganja Smuggling
Ameerpet,17.437707937076755,78.44091997058771,2023-01-22 06:51:00,Assault
Miyapur,17.475168669649296,78.35643466650082,2023-07-15 00:52:00,Burglary
Miyapur,17.508119338134563,78.34911635052687,2023-10-22 13:09:00,Ganja Smuggling
Banjara Hills,17.402859637768824,78.43929497306071,2023-12-31 15:09:00,Assault
Banjara Hills,17.41577471934731,78.43438081505357,2023-04-29 18:33:00,Theft
Miyapur,17.4958895657453,78.34944141550677,2023-05-01 20:23:00,Burglary
Chintal,17.500145783773384,78.44366835133529,2023-11-14 15:02:00,Ganja Smuggling
Chintal,17.47936645352211,78.44624719725806,2023-12-28 10:58:00,Auto Theft
Ameerpet,17.419192315516053,78.45020651803955,2023-08-11 04:52:00,Auto Theft
Chintal,17.495153902141706,78.44638178541794,2023-07-28 10:15:00,Ganja Smuggling
Ameerpet,17.447325734636276,78.45476360869829,2023-11-28 21:58:00,Assault
Banjara Hills,17.409944531619818,78.43953425488115,2023-09-16 01:36:00,Burglary
Chintal,17.486558973515404,78.4450786042481,2023-07-13 21:35:00,Auto Theft
Ameerpet,17.428906597163007,78.45962385143974,2023-04-19 11:42:00,Auto Theft
Banjara Hills,17.424087334829295,78.44902342031219,2023-01-24 09:31:00,Kidnapping
Miyapur,17.4846098871762,78.35424748057899,2023-10-06 15:00:00,Theft
Kukatpally,17.51272922591331,78.4018395527809,2023-12-28 21:21:00,Robbery
Banjara Hills,17.41743772740952,78.43234584378088,2023-04-23 12:02:00,Burglary
Ameerpet,17.424220634862316,78.45903178597057,2023-08-03 04:49:00,Kidnapping
Kukatpally,17.49549779213499,78.41002019483163,2023-10-26 03:32:00,Burglary
Miyapur,17.494110679008305,78.35313175588186,2023-09-15 19:13:00,Theft
Kukatpally,17.510953756894697,78.39637679530789,2023-03-15 04:40:00,Ganja Smuggling
Chintal,17.48646976798603,78.46055132348168,2023-10-29 08:14:00,Auto Theft
Chintal,17.491224346469824,78.44039933674865,2023-05-23 20:55:00,Auto Theft
Chintal,17.496178469430312,78.44451913899017,2023-03-20 07:42:00,Auto Theft
Kukatpally,17.489768547480985,78.41403996665575,2023-08-04 22:05:00,Burglary
Ameerpet,17.444334185046234,78.44225865423225,2023-02-05 08:59:00,Auto Theft
Miyapur,17.50509257225,78.36026177745833,2023-11-27 21:53:00,Kidnapping
Ameerpet,17.427981495253253,78.44516383294692,2023-11-19 20:14:00,Kidnapping
Kukatpally,17.489446718140464,78.39869466717697,2023-08-13 21:33:00,Robbery
Chintal,17.49263105798176,78.44570453322416,2023-06-15 23:37:00,Ganja Smuggling
Ameerpet,17.428145612979556,78.45905982116174,2023-05-27 00:54:00,Theft
Ameerpet,17.429735181919405,78.46911284902424,2023-08-05 19:49:00,Auto Theft
Banjara Hills,17.411401274525772,78.43251379288841,2023-04-06 18:08:00,Burglary
Chintal,17.494954041973454,78.4394408400404,2023-05-21 13:55:00,Auto Theft
Ameerpet,17.441783129624735,78.45719135713688,2023-08-09 03:33:00,Theft
Banjara Hills,17.40755169435155,78.44265071616806,2023-05-09 17:38:00,Assault
Miyapur,17.515106844458707,78.36539310097695,2023-11-25 00:47:00,Burglary
Banjara Hills,17.403326468658097,78.43708368982736,2023-11-16 23:56:00,Theft
Banjara Hills,17.401395773400886,78.4336006228463,2023-03-30 17:55:00,Auto Theft
Banjara Hills,17.42481800552519,78.45219581305273,2023-10-31 04:11:00,Burglary
Ameerpet,17.434934120698177,78.42417246065101,2023-10-01 04:49:00,Robbery
Kukatpally,17.495236024463725,78.41655051040432,2023-07-31 06:14:00,Kidnapping
Chintal,17.49556564176681,78.4503604951788,2023-09-17 21:06:00,Auto Theft
Chintal,17.473350473892836,78.42236853815659,2023-06-07 10:47:00,Ganja Smuggling
Banjara Hills,17.437444673686414,78.4276700253973,2023-10-13 08:45:00,Theft
Kukatpally,17.48995032962501,78.40735445470764,2023-10-12 16:20:00,Auto Theft
Chintal,17.482576489878603,78.4348709560173,2023-12-04 07:57:00,Auto Theft
Banjara Hills,17.421097167564046,78.42894710290098,2023-11-11 03:32:00,Assault
Kukatpally,17.505560071385986,78.39981311648673,2023-11-26 01:46:00,Kidnapping
Kukatpally,17.502381061985176,78.39872784401585,2023-05-14 16:32:00,Burglary
Kukatpally,17.503113492670636,78.39778521670422,2023-12-14 19:24:00,Burglary
Banjara Hills,17.421812476849105,78.42927627678561,2023-10-27 00:39:00,Theft
Kukatpally,17.49103004840833,78.40535779782667,2023-01-27 12:51:00,Kidnapping
Chintal,17.465981845986708,78.44110846680758,2023-01-08 09:31:00,Ganja Smuggling
Chintal,17.492619240910294,78.44661691766038,2023-12-11 20:14:00,Ganja Smuggling
Miyapur,17.5082617510524,78.33946016470583,2023-12-29 03:21:00,Kidnapping
Miyapur,17.493487447646732,78.35362654407272,2023-02-13 02:28:00,Robbery
Banjara Hills,17.413183510042856,78.42725215793274,2023-05-22 00:07:00,Robbery
Chintal,17.490669426170122,78.46730935612995,2023-06-03 10:52:00,Auto Theft
Banjara Hills,17.414198563919975,78.42442324859074,2023-06-14 04:40:00,Ganja Smuggling
Chintal,17.485814103791892,78.44182311974316,2023-04-14 04:26:00,Ganja Smuggling
Kukatpally,17.495610628706938,78.3915500933907,2023-05-01 18:41:00,Assault
Kukatpally,17.476606920713355,78.39266813172765,2023-11-03 05:51:00,Robbery
Kukatpally,17.510656464928857,78.40739566727241,2023-05-03 18:46:00,Robbery
Ameerpet,17.426442953315142,78.44605078969711,2023-11-28 18:22:00,Burglary
Kukatpally,17.49529578520485,78.39798655788348,2023-12-20 17:06:00,Assault
Kukatpally,17.477965618077793,78.39154129933505,2023-12-20 23:33:00,Auto Theft
Miyapur,17.4992187316277,78.36838110848025,2023-12-19 08:05:00,Theft
Ameerpet,17.426352522926752,78.44917675855561,2023-10-26 22:02:00,Assault
Miyapur,17.480426403429977,78.34780212137217,2023-09-24 01:00:00,Ganja Smuggling
Banjara Hills,17.418209194479413,78.43174519681972,2023-04-17 08:04:00,Robbery
Ameerpet,17.444469544045106,78.44486180510243,2023-05-21 19:07:00,Theft
Chintal,17.489518995596285,78.44052081187333,2023-08-20 10:59:00,Auto Theft
Ameerpet,17.437316965159784,78.45217244609242,2023-04-03 08:44:00,Robbery
Banjara Hills,17.418980511014407,78.43970844474946,2023-02-04 18:58:00,Assault
Miyapur,17.50192826559319,78.36528766502607,2023-04-01 15:44:00,Auto Theft
Ameerpet,17.443849078041136,78.44311282778902,2023-11-22 07:46:00,Theft
Ameerpet,17.440743999717878,78.44462088909619,2023-04-11 05:55:00,Assault
Banjara Hills,17.423609596349987,78.45428347454221,2023-06-14 02:01:00,Assault
Banjara Hills,17.40566131679192,78.43924971890601,2023-02-25 19:48:00,Theft
Banjara Hills,17.39735478713381,78.4371092499729,2023-04-02 19:32:00,Robbery
Kukatpally,17.488853941661606,78.37862104558693,2023-04-21 16:20:00,Kidnapping
Kukatpally,17.488014706646354,78.40035672294047,2023-10-01 21:43:00,Burglary
Chintal,17.486253822038098,78.43657408391148,2023-04-01 12:31:00,Auto Theft
Ameerpet,17.440052733874136,78.45865896715496,2023-09-13 19:37:00,Burglary
Kukatpally,17.501197873317956,78.3923473102204,2023-07-16 13:02:00,Assault
Kukatpally,17.49258173218744,78.40634401241495,2023-10-22 04:02:00,Auto Theft
Kukatpally,17.506739562599883,78.39623102174417,2023-10-20 18:54:00,Burglary
Banjara Hills,17.414230610674295,78.43462270777746,2023-07-03 16:48:00,Theft
Chintal,17.486147456746064,78.45833566560184,2023-10-18 18:54:00,Ganja Smuggling
Miyapur,17.516070636405416,78.3543858558958,2023-06-01 05:30:00,Assault
Miyapur,17.492400394961475,78.349329219207,2023-08-06 13:35:00,Burglary
Miyapur,17.508642696504594,78.34812000000463,2023-02-10 17:33:00,Theft
Kukatpally,17.489443866615748,78.40816617104626,2023-08-17 07:28:00,Burglary
Chintal,17.481362031231573,78.45019287894236,2023-05-31 20:28:00,Theft
Banjara Hills,17.417267254675924,78.43955962282928,2023-09-05 20:18:00,Robbery
Chintal,17.477901720030864,78.45805051095304,2023-09-09 17:02:00,Auto Theft
Kukatpally,17.515894445946426,78.40744600318438,2023-01-08 02:07:00,Robbery
Banjara Hills,17.412901907872104,78.44078607442357,2023-01-16 07:11:00,Robbery
Chintal,17.502050212227633,78.44833084126826,2023-06-14 17:19:00,Ganja Smuggling
Miyapur,17.494886356269905,78.34970427707047,2023-12-23 11:13:00,Ganja Smuggling
Kukatpally,17.50309474841932,78.39766173861229,2023-01-17 12:22:00,Auto Theft
Chintal,17.472726719590938,78.4508776088286,2023-03-26 21:38:00,Auto Theft
Chintal,17.48048292401875,78.45413588469974,2023-07-13 13:10:00,Ganja Smuggling
Miyapur,17.514505111815108,78.3691894635294,2023-01-01 02:39:00,Robbery
Miyapur,17.504933726221573,78.36239449075995,2023-01-11 05:43:00,Ganja Smuggling
Ameerpet,17.441424159671786,78.44311036374293,2023-08-22 23:07:00,Ganja Smuggling
Miyapur,17.4998523868707,78.34732507865027,2023-07-06 22:00:00,Burglary
Chintal,17.481238099677785,78.44845378981373,2023-05-19 17:35:00,Ganja Smuggling
Chintal,17.478915500596255,78.4595558777104,2023-09-13 17:46:00,Theft
Kukatpally,17.50208684797217,78.39471803002769,2023-12-11 11:23:00,Burglary
Ameerpet,17.4187043937199,78.43630927134195,2023-05-05 20:07:00,Burglary
Kukatpally,17.497453623493996,78.39377241342389,2023-02-01 02:00:00,Ganja Smuggling
Miyapur,17.4923554189823,78.35071413913994,2023-03-10 10:18:00,Auto Theft
Banjara Hills,17.413486575909616,78.43667315707407,2023-07-13 07:15:00,Assault
Kukatpally,17.490418901757565,78.40099776969767,2023-04-17 07:17:00,Ganja Smuggling
Ameerpet,17.436769665201812,78.45931718567525,2023-06-13 12:29:00,Assault
Ameerpet,17.43969917150606,78.43493904940954,2023-03-19 13:55:00,Ganja Smuggling
Miyapur,17.502722071440434,78.3454116688222,2023-12-06 12:26:00,Kidnapping
Chintal,17.493981372699075,78.45585854959761,2023-05-30 03:24:00,Auto Theft
Ameerpet,17.428803369187253,78.45945434784414,2023-06-20 15:39:00,Burglary
Banjara Hills,17.40916588900412,78.45434695047969,2023-08-08 18:40:00,Burglary
Banjara Hills,17.40381517163452,78.42057464236579,2023-07-20 13:36:00,Kidnapping
Miyapur,17.487241808168527,78.35781356711547,2023-06-17 12:25:00,Kidnapping
Banjara Hills,17.397346809097666,78.42336184404914,2023-05-01 20:37:00,Theft
Ameerpet,17.42890912057636,78.46015336118003,2023-06-29 00:43:00,Kidnapping
Ameerpet,17.437307396202655,78.44557109170792,2023-12-25 21:55:00,Robbery
Ameerpet,17.451618765188947,78.44269088817445,2023-09-11 05:42:00,Burglary
Chintal,17.4918847573881,78.44849616657694,2023-07-04 17:30:00,Ganja Smuggling
Miyapur,17.50322861235967,78.36271814133742,2023-09-26 13:21:00,Auto Theft
Banjara Hills,17.425040538958623,78.42646640795422,2023-12-21 11:50:00,Burglary
Chintal,17.49738669169358,78.43478554235108,2023-08-07 18:14:00,Theft
Kukatpally,17.501502198972776,78.4063696638734,2023-07-09 21:32:00,Kidnapping
Kukatpally,17.490841712192683,78.39780375999766,2023-03-06 10:09:00,Robbery
Ameerpet,17.430431428659396,78.44777296205277,2023-02-04 01:47:00,Robbery
Ameerpet,17.44287090833061,78.44871626376711,2023-08-05 08:53:00,Theft
Chintal,17.480878691545325,78.44232191613514,2023-08-24 16:24:00,Ganja Smuggling
Miyapur,17.485128586194637,78.347405942162,2023-09-22 07:16:00,Burglary
Ameerpet,17.44872863953734,78.45337543775813,2023-01-17 00:51:00,Kidnapping
Ameerpet,17.430445743519208,78.44882315645431,2023-06-23 23:41:00,Robbery
Miyapur,17.4881485709837,78.37769538721696,2023-12-09 12:16:00,Robbery
Kukatpally,17.487810495605366,78.41212212909761,2023-10-16 02:01:00,Auto Theft
Banjara Hills,17.419146541629082,78.43654652775905,2023-12-01 12:45:00,Robbery
Miyapur,17.494798203334934,78.34365932691466,2023-09-06 21:22:00,Kidnapping
Banjara Hills,17.422136716781658,78.43425235192615,2023-04-08 03:23:00,Theft
Chintal,17.483207555797016,78.45418553269771,2023-01-20 16:08:00,Auto Theft
Kukatpally,17.4688945402688,78.39911034810979,2023-08-23 23:25:00,Theft
Ameerpet,17.43326223588552,78.43202637049892,2023-06-14 06:42:00,Ganja Smuggling
Miyapur,17.500758872061933,78.35699147777416,2023-05-31 03:24:00,Robbery
Ameerpet,17.444697579421483,78.43526727042129,2023-10-16 00:38:00,Theft
Kukatpally,17.49786014398018,78.41014666312044,2023-01-16 16:41:00,Burglary
Banjara Hills,17.42154577679244,78.41353336239104,2023-07-15 17:34:00,Assault
Banjara Hills,17.40564328622152,78.42385808608978,2023-04-15 22:14:00,Assault
Banjara Hills,17.407027196996374,78.42013162130607,2023-11-29 16:43:00,Auto Theft
Banjara Hills,17.409016598479788,78.42822458194365,2023-10-14 17:58:00,Assault
Miyapur,17.490006269616785,78.37001304032273,2023-12-08 18:28:00,Kidnapping
Kukatpally,17.493954370008563,78.39287721727813,2023-02-01 18:20:00,Burglary
Banjara Hills,17.392898961822883,78.44362597338299,2023-11-06 06:56:00,Robbery
Chintal,17.487642730678363,78.43876060580604,2023-07-08 11:20:00,Auto Theft
Miyapur,17.48564543923104,78.36388421042895,2023-08-25 13:56:00,Assault
Kukatpally,17.476555591133238,78.39198354093863,2023-06-29 02:26:00,Assault
Banjara Hills,17.420392738873943,78.43179424896903,2023-07-07 11:16:00,Auto Theft
Ameerpet,17.423312914624525,78.45033645881513,2023-10-28 11:20:00,Assault
Ameerpet,17.42368890244085,78.46205148925212,2023-08-15 00:57:00,Ganja Smuggling
Kukatpally,17.46875786143373,78.40158948146797,2023-09-19 04:07:00,Assault
Banjara Hills,17.42159435040756,78.442145840272,2023-07-09 12:39:00,Robbery
Ameerpet,17.419714124159935,78.45139651825919,2023-10-31 13:00:00,Auto Theft
Banjara Hills,17.419502368003805,78.40911631616744,2023-12-27 07:03:00,Ganja Smuggling
Banjara Hills,17.402300653290943,78.42720968529045,2023-01-27 18:58:00,Kidnapping
Ameerpet,17.449673735697516,78.45640555419007,2023-04-20 11:16:00,Auto Theft
Miyapur,17.485877028448336,78.34481716614253,2023-12-02 01:28:00,Kidnapping
Kukatpally,17.501853652102287,78.39208873943075,2023-07-03 22:12:00,Theft
Kukatpally,17.50977368970934,78.39455447562916,2023-09-11 11:06:00,Robbery
Chintal,17.495252793962955,78.43434666273748,2023-08-25 21:02:00,Theft
Banjara Hills,17.42716709950062,78.43781814183478,2023-10-30 17:28:00,Assault
Ameerpet,17.437013931051272,78.45268613103318,2023-09-24 19:13:00,Ganja Smuggling
Kukatpally,17.49205559972891,78.40180381582789,2023-12-20 20:45:00,Theft
